1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,L5,L34,L7,L9,L10-12,L13-15,L20,L21,L23,L22,L24,L33,L35-37,L31-32,L29-30,L27-28,L25-26,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11
22.334004,22.334412,22.334769,22.334569000000002,22.334604000000002,22.334469,22.334181,22.333941,22.333665,22.333272,22.332845000000002,22.332719,22.334498,22.334251000000002,22.334224,22.334104,22.333873,22.332755,22.332879000000002,22.332983,22.333231,22.333274,22.333433,22.332779000000002,22.332245999999998,22.332658,22.333008,22.333745,22.333388,22.333388,22.333299,22.33312,22.334083,22.334564,22.335476999999997,22.334637,22.334398999999998,22.334265,22.334243,22.334722,22.334975,22.334935,22.335057,22.335286,22.335291,22.335718,22.335946,22.336370000000002,22.336601,22.336018,22.336834,22.336204000000002,22.337303,22.336754,22.337508,22.337829,22.338241,22.338473999999998,22.338663,22.339789,22.339794,22.339759,22.339831,22.339783999999998,22.339066,22.338236,22.338978,22.338678,22.337683,22.337374,22.336848,22.336843,22.337543,22.338635,22.338805999999998,22.338158,22.338247,22.338624,22.338924,22.339244,22.339388,22.339331,22.339172,22.338834,22.338586,22.338455,22.337823,22.337674,22.337255,22.337096,22.336776,22.33754,22.337245000000003,22.336571,22.336415,22.336714999999998,22.336407,22.337032,22.337297,22.337954,22.338046,22.338289000000003,22.3381,22.337606,22.337529,22.336998,22.336594,22.336418,22.337498,22.337538000000002,22.337508,22.338611,22.338617000000003,22.338116,22.337719,22.33762,22.337357,22.336679,22.336277,22.336033999999998,22.336039000000003,22.335629,22.335259,22.334628,22.335134,22.335649,22.335926999999998,22.336482999999998,22.33513,22.335621,22.336025,22.336282999999998,22.336479,22.336687,22.336743,22.336507,22.336294,22.335964,22.335618
114.268197,114.268103,114.26758999999998,114.26702900000001,114.26676599999999,114.266622,114.267283,114.267426,114.267113,114.26763100000001,114.26774099999999,114.267572,114.266048,114.26536100000001,114.26501,114.26428100000001,114.263997,114.265096,114.26535200000001,114.265395,114.26516699999999,114.26548799999999,114.265252,114.26591699999999,114.266676,114.266948,114.26682,114.26408500000001,114.263227,114.263361,114.26345500000001,114.263283,114.262808,114.26268999999999,114.26264499999999,114.264346,114.264575,114.264564,114.26471699999999,114.26435,114.264039,114.263934,114.26436899999999,114.26443,114.26430900000001,114.264252,114.264241,114.26426200000002,114.264251,114.264798,114.264597,114.264886,114.264898,114.265064,114.26511200000002,114.265022,114.26459799999999,114.264582,114.264679,114.26395500000001,114.263177,114.263043,114.262932,114.262854,114.26356499999999,114.263597,114.262631,114.262647,114.26295800000001,114.26291,114.262644,114.26321000000002,114.26281599999999,114.262277,114.26208700000001,114.265446,114.265573,114.26543899999999,114.265442,114.26556299999999,114.265826,114.266089,114.26616399999999,114.26606699999999,114.266005,114.266072,114.266572,114.26645400000001,114.266494,114.26643200000001,114.26643999999999,114.266848,114.267202,114.267476,114.267803,114.267521,114.268473,114.26783200000001,114.267569,114.267835,114.267559,114.267307,114.26704099999999,114.26931,114.26938,114.26923500000001,114.26910900000001,114.26888400000001,114.26483600000002,114.265549,114.26648200000001,114.26298,114.26396899999999,114.263884,114.263892,114.264187,114.264179,114.26330800000001,114.26331100000002,114.263158,114.263397,114.263186,114.263481,114.26361200000001,114.264049,114.264094,114.263981,114.26396499999998,114.263843,114.263545,114.26353700000001,114.26353999999999,114.26355900000001,114.26353999999999,114.263869,114.26386399999998,114.26387199999999,114.26387199999999,114.263865
